0.00, -0.697778,-0.683822,-0.669867,-0.655911,-0.641956,-0.628,-0.614045,-0.600089,-0.586133,-0.572178,-0.558222,-0.544267,-0.530311,-0.516356,-0.5024,-0.488445,-0.474489,-0.460534,-0.446578,-0.432622,-0.418667,-0.404711,-0.390756,-0.3768,-0.362845,-0.348889,-0.334934,-0.320978,-0.307022,-0.293067,-0.279111,-0.265156,-0.2512,-0.237245,-0.223289,-0.209333,-0.195378,-0.181422,-0.167467,-0.153511,-0.139556,-0.1256,-0.111645,-0.0976891,-0.0837335,-0.069778,-0.0558224,-0.0418669,-0.0279113,-0.0139558,-2.03028e-07,0.0139554,0.0279109,0.0418665,0.055822,0.0697776,0.0837331,0.0976887,0.111644,0.1256,0.139555,0.153511,0.167466,0.181422,0.195378,0.209333,0.223289,0.237244,0.2512,0.265155,0.279111,0.293066,0.307022,0.320978,0.334933,0.348889,0.362844,0.3768,0.390755,0.404711,0.418666,0.432622,0.446578,0.460533,0.474489,0.488444,0.5024,0.516355,0.530311,0.544266,0.558222,0.572178,0.586133,0.600089,0.614044,0.628,0.641955,0.655911,0.669866,0.683822,
-2.46, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9987,-74.9983,-74.9978,-74.9972,-74.9962,-74.9949,-74.9927,-74.9885,-74.9774,-74.8592,-0.0784862,-0.0368816,-0.0250485,-0.0194489,-0.0161822,-0.0140404,-0.0125267,-0.0113994,-0.0105265,-0.00982994,0.0156765,0.0181478,0.0212679,0.0253332,0.0308522,0.038779,0.0511363,0.0730945,0.122993,0.347745,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-2.4, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.999,-74.9987,-74.9983,-74.9977,-74.997,-74.9959,-74.9943,-74.9914,-74.9848,-74.9558,-0.134644,-0.0419841,-0.0260989,-0.0195169,-0.0159146,-0.0136407,-0.0120736,-0.0109272,-0.0100515,-0.0093601,0.0138218,0.0159544,0.01862,0.0220486,0.0266245,0.033043,0.0427029,0.0588999,0.0916882,0.193435,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-2.34, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9993,-74.999,-74.9987,-74.9982,-74.9976,-74.9968,-74.9955,-74.9934,-74.9892,-74.9763,-1.50718,-0.0512643,-0.0277547,-0.0197449,-0.0157046,-0.0132675,-0.0116362,-0.0104668,-0.0095869,-0.00890013,-0.00834873,0.0140122,0.0162951,0.0191974,0.0230123,0.0282533,0.0359081,0.0481508,0.0708872,0.127779,0.528924,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-2.28, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9993,-74.999,-74.9986,-74.9981,-74.9975,-74.9965,-74.995,-74.9921,-74.9851,-74.9376,-0.0720267,-0.0304279,-0.0201976,-0.0155672,-0.0129251,-0.0112159,-0.0100188,-0.00913283,-0.00845015,-0.00790746,0.0122901,0.0142494,0.0167138,0.019909,0.0242188,0.0303528,0.0397857,0.0561686,0.0916909,0.227173,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-2.22, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9995,-74.9993,-74.999,-74.9986,-74.998,-74.9973,-74.9961,-74.9942,-74.9899,-74.9738,-0.152628,-0.0350244,-0.0209831,-0.0155241,-0.0126191,-0.0108144,-0.00958344,-0.00868951,-0.00801026,-0.00747617,0.0107618,0.0124461,0.0145441,0.0172308,0.0207958,0.0257566,0.0331369,0.0452848,0.069042,0.136346,1.69117,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-2.16, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9997,-74.9995,-74.9993,-74.9989,-74.9985,-74.9979,-74.9971,-74.9956,-74.9929,-74.9851,-74.8374,-0.0439996,-0.0222964,-0.0156089,-0.0123573,-0.0104337,-0.00916153,-0.00825714,-0.0075806,-0.00705496,-0.0066344,0.0108545,0.0126444,0.0149108,0.0178743,0.0219173,0.0277637,0.0369724,0.0536259,0.0929115,0.299118,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-2.1, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9997,-74.9995,-74.9992,-74.9989,-74.9984,-74.9978,-74.9967,-74.9948,-74.9904,-74.9681,-0.0671559,-0.0245294,-0.0158751,-0.0121509,-0.0100766,-0.00875375,-0.00783592,-0.00716124,-0.00664391,-0.00623425,0.00944857,0.0109782,0.0128951,0.0153689,0.0186847,0.0233635,0.0304666,0.0425453,0.0676646,0.151814,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-2.04, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9999,-74.9997,-74.9995,-74.9992,-74.9989,-74.9983,-74.9976,-74.9962,-74.9935,-74.9846,-0.230639,-0.028603,-0.0164146,-0.0120162,-0.00974685,-0.00836103,-0.00742612,-0.00675228,-0.00624311,-0.00584442,-0.00552344,0.00951489,0.0111398,0.0132117,0.0159456,0.0197213,0.0252771,0.0342657,0.0513033,0.096008,0.527964,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.98, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9999,-74.9997,-74.9995,-74.9992,-74.9988,-74.9982,-74.9973,-74.9955,-74.9909,-74.95,-0.0373152,-0.0173991,-0.0119788,-0.00944966,-0.00798453,-0.00702798,-0.0063538,-0.00585259,-0.00546498,-0.00515596,0.00822874,0.00960839,0.0113485,0.0136125,0.0166804,0.0210751,0.0278986,0.0399415,0.0669225,0.182185,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.92, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9999,-74.9997,-74.9995,-74.9991,-74.9987,-74.998,-74.9968,-74.9941,-74.9831,-0.0650971,-0.019192,-0.0120807,-0.00919248,-0.0076258,-0.0066418,-0.00596584,-0.00547242,-0.00509601,-0.0047991,0.00709789,0.00827077,0.00973539,0.0116169,0.0141238,0.017632,0.0228939,0.0316682,0.0492462,0.102272,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.86, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9999,-74.9997,-74.9994,-74.9991,-74.9986,-74.9978,-74.9961,-74.9912,-74.3397,-0.0227182,-0.0123957,-0.00898657,-0.0072869,-0.00626795,-0.00558847,-0.0051026,-0.00473756,-0.00445296,-0.00422459,0.00710156,0.00833636,0.00990436,0.0119623,0.0147838,0.0188927,0.0254343,0.0374857,0.0670988,0.25609,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.8, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9999,-74.9997,-74.9994,-74.999,-74.9985,-74.9974,-74.9947,-74.9788,-0.0312336,-0.0130679,-0.00884968,-0.00697073,-0.00590685,-0.00522168,-0.00474315,-0.00438967,-0.00411761,-0.00390149,0.00607934,0.00712158,0.00843117,0.0101268,0.0124098,0.0156508,0.0206156,0.0291835,0.0475244,0.114636,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.74, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9999,-74.9997,-74.9994,-74.999,-74.9982,-74.9967,-74.9912,-0.0701853,-0.0144206,-0.00881167,-0.00668149,-0.00555904,-0.00486548,-0.00439402,-0.00405236,-0.0037931,-0.00358941,0.00518585,0.00606616,0.00716167,0.0085628,0.010419,0.0129962,0.0168176,0.0230749,0.0351953,0.0687149,0.609532,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.68, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9999,-74.9996,-74.9993,-74.9988,-74.9979,-74.9953,-74.9594,-0.0173619,-0.00892699,-0.0064256,-0.00522522,-0.0045198,-0.00405513,-0.00372561,-0.0034795,-0.00328846,-0.00313567,0.00514918,0.00606654,0.00722679,0.00874177,0.0108044,0.0137787,0.0184431,0.0268156,0.0462507,0.141506,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.62, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9998,-74.9996,-74.9993,-74.9987,-74.9972,-74.9905,-0.0257973,-0.00930677,-0.00621337,-0.00490638,-0.00418454,-0.00372637,-0.00340941,-0.00317684,-0.0029987,-0.00285769,0.00435288,0.00512144,0.00608366,0.00732372,0.008983,0.0113184,0.014851,0.020822,0.0330957,0.0728483,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.56, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9998,-74.9996,-74.9992,-74.9984,-74.9957,-0.11748,-0.0102188,-0.00606258,-0.00460391,-0.0038595,-0.00340753,-0.00310367,-0.00288513,-0.00272019,-0.00259111,-0.00248719,0.00430601,0.00510466,0.0061218,0.00746185,0.00930843,0.012017,0.0163776,0.02457,0.0456218,0.220688,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.5, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9998,-74.9996,-74.999,-74.9978,-74.9879,-0.0125138,-0.0060069,-0.00431996,-0.00354437,-0.00309832,-0.00280829,-0.00260438,-0.00245301,-0.00233601,-0.00224274,0.00360304,0.00426609,0.00510148,0.00618684,0.00765474,0.0097517,0.0129941,0.0186767,0.0312258,0.0821504,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.44, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9998,-74.9995,-74.9988,-74.9961,-0.0211129,-0.00611882,-0.00405803,-0.00323867,-0.00279829,-0.00252308,-0.00233457,-0.00219718,-0.00209246,-0.00200985,0.0029979,0.0035482,0.00423471,0.00511549,0.00628705,0.0079226,0.0103671,0.0144201,0.0224539,0.0460146,1.44498,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.38, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9998,-74.9994,-74.9983,-74.9606,-0.00658848,-0.00382428,-0.00294159,-0.00250682,-0.00224778,-0.00207563,-0.00195277,-0.00186053,-0.00178862,-0.00173087,0.00293439,0.00349851,0.00421403,0.00515169,0.00643451,0.00829697,0.0112482,0.0166406,0.0296507,0.105375,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.32, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9998,-74.9992,-74.9962,-0.00812668,-0.00363087,-0.0026518,-0.00222295,-0.001982,-0.00182747,-0.00171977,-0.0016403,-0.00157912,-0.00153047,0.00241064,0.00287381,0.00345521,0.00420695,0.00521717,0.00664753,0.00883001,0.0125717,0.0204779,0.048257,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.26, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9997,-74.9987,-0.0176187,-0.00350558,-0.00236701,-0.00194523,-0.0017252,-0.00158993,-0.00149821,-0.00143181,-0.00138141,-0.00134175,0.00196496,0.0023447,0.00281683,0.00341993,0.00421757,0.00532246,0.00695526,0.00961454,0.0147154,0.0284867,0.198799,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.2, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9996,-74.9955,-0.00352941,-0.00208288,-0.0016714,-0.00147657,-0.00136279,-0.00128806,-0.00123512,-0.00119556,-0.00116479,-0.0011401,0.00189776,0.00228063,0.00276433,0.00339497,0.00425182,0.00548379,0.0074072,0.0108333,0.0186584,0.0545951,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.14, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-74.9993,-0.00408178,-0.00179035,-0.00139769,-0.00123491,-0.00114571,-0.00108929,-0.00105028,-0.00102162,-0.000999607,-0.000982094,0.00152162,0.0018314,0.00221884,0.00271751,0.00338354,0.00431859,0.00572759,0.00809455,0.0129029,0.0279678,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.08, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-0.0234509,-0.0014669,-0.00111748,-0.000998378,-0.000938207,-0.000901806,-0.000877328,-0.000859666,-0.000846257,-0.000835672,-0.000827053,0.00145641,0.00176605,0.00215994,0.00267803,0.00339037,0.00443185,0.00610004,0.00920601,0.0170227,0.0740169,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
-1.02, -75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-75,-0.00103712,-0.000817986,-0.000764062,-0.000739568,-0.000725495,-0.000716287,-0.00070973,-0.000704769,-0.000700834,-0.000697594,0.00114491,0.00139155,0.00170198,0.00210471,0.00264831,0.00342268,0.00461498,0.00668973,0.0112055,0.0286458,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,75,
